,Age,Monthly_Hours_Log,Customer_Support_Calls,Device_Type,Discount_Offered,Satisfaction_Score,Premium_User
3889,19,35.62532843165866,4,Mobile,0,4,1
3890,33,20.965615873499015,1,Tablet,0,4,1
3891,26,20.137408859075006,1,Tablet,0,2,1
3892,26,10.876899303760208,3,Mobile,0,1,0
3893,55,38.927531892775924,0,Desktop,0,5,0
3894,28,14.6841553023225,2,Tablet,0,3,0
3895,39,25.4675958456452,1,Mobile,0,2,1
3896,50,32.30096258032352,0,Desktop,1,5,0
3897,53,28.373735464024776,1,Tablet,1,2,0
3898,62,24.522765504062466,1,Desktop,1,2,1
3899,40,11.38667313370067,2,Mobile,0,3,0
3900,62,18.52220131386173,1,Tablet,0,5,1
3901,62,26.502402704340177,2,Mobile,0,1,0
3902,51,18.70260744010403,1,Mobile,1,5,1
3903,26,26.626875679990142,1,Tablet,0,5,0
3904,41,30.453947270521134,2,Mobile,0,1,0
3905,25,32.70002308640081,4,Desktop,0,3,1
3906,24,15.190565137498533,0,Mobile,0,5,0
3907,53,42.57316843983163,2,Tablet,0,1,0
3908,35,31.139834756433046,1,Tablet,0,2,1
3909,20,24.98628677064749,0,Desktop,0,2,0
3910,45,33.71629266461312,4,Tablet,0,1,1
3911,23,43.92326217599979,0,Mobile,0,2,1
3912,61,13.490239191545044,2,Mobile,0,5,1
3913,61,23.19789886006917,0,Tablet,1,1,0
3914,38,5.972546721013373,2,Desktop,0,5,0
3915,45,26.541212261184196,2,Desktop,0,4,1
3916,57,27.923153935401125,2,Tablet,1,3,0
3917,18,24.686703076457924,2,Mobile,1,3,1
3918,53,19.763731432013522,0,Tablet,0,3,0
3919,38,8.603883870493398,0,Tablet,0,1,0
3920,60,27.98826946729415,2,Desktop,1,4,1
3921,52,36.6434758713226,2,Mobile,0,3,1
3922,30,20.271852354132545,2,Desktop,1,5,0
3923,27,28.52047943218516,1,Desktop,0,3,0
3924,61,12.454845492639596,2,Mobile,1,4,1
3925,64,28.65770450954011,1,Mobile,0,5,1
3926,27,21.852941618042742,1,Mobile,1,5,1
3927,63,18.900656395176686,0,Tablet,0,1,1
3928,30,18.917090870270954,1,Mobile,1,1,0
3929,54,21.85110734373592,1,Tablet,0,2,0
3930,55,28.059466525540284,0,Desktop,0,4,0
3931,41,14.502694390435858,2,Mobile,0,5,0
3932,19,21.82307734745718,1,Tablet,1,4,1
3933,39,24.668225776006818,1,Tablet,0,3,1
3934,34,16.207686203745126,1,Tablet,0,3,1
3935,53,39.37332161340014,0,Tablet,0,2,0
3936,31,18.17203615950927,0,Desktop,1,5,1
3937,27,19.644504690932077,3,Mobile,0,5,1
3938,52,17.173536401420016,1,Mobile,0,2,0
3939,42,39.38784069710494,1,Mobile,1,3,1
3940,20,29.423241828795852,3,Mobile,1,5,0
3941,64,17.507263950050863,1,Mobile,0,4,0
3942,55,33.84985247087975,2,Mobile,0,5,1
3943,34,26.605589554311027,6,Tablet,0,3,1
3944,29,27.058027368892013,0,Mobile,0,5,1
3945,41,22.24418232998038,3,Tablet,0,5,1
3946,46,19.004672104344213,2,Desktop,0,1,0
3947,60,27.70212879243681,3,Tablet,1,5,0
3948,42,20.639302160035278,1,Desktop,0,2,1
3949,53,39.53404503660084,1,Mobile,1,2,1
3950,43,14.845671158055167,4,Desktop,0,4,1
3951,55,37.289254182839564,3,Desktop,0,5,1
3952,18,24.109449209617594,1,Tablet,0,4,1
3953,37,27.392685872168848,1,Tablet,1,3,1
3954,45,31.665262133035476,1,Desktop,0,3,1
3955,33,19.95800563996451,0,Desktop,0,1,1
3956,64,31.91398707758909,2,Mobile,0,1,0
3957,34,3.339649156950582,0,Tablet,0,5,0
3958,57,19.240083734224488,2,Desktop,0,5,0
3959,45,17.607497541271478,2,Tablet,1,4,1
3960,29,14.971951901025907,3,Mobile,1,4,1
3961,44,23.28036129536839,3,Mobile,0,5,1
3962,59,28.08599974545356,2,Desktop,1,5,0
3963,64,30.62127998799445,2,Mobile,0,1,1
3964,47,26.927014057603262,2,Desktop,1,1,1
3965,58,19.674452280851625,3,Tablet,0,1,0
3966,51,27.952131502601336,3,Tablet,1,5,0
3967,54,25.994285558806805,2,Desktop,1,4,0
3968,23,32.48844934348813,3,Desktop,1,2,1
3969,24,31.215493623452133,1,Desktop,0,2,0
3970,49,25.243811311365032,3,Tablet,0,4,0
3971,49,17.821975950709945,2,Tablet,1,4,0
3972,42,19.776398753343354,0,Mobile,1,4,0
3973,50,20.601685122895734,1,Mobile,0,1,0
3974,24,22.477869328669954,0,Tablet,0,3,1
3975,29,27.144403420718028,6,Tablet,0,5,0
3976,33,30.721395121024468,0,Desktop,0,1,0
3977,33,24.591050455876978,0,Tablet,1,2,1
3978,60,25.12899830320378,0,Tablet,1,5,1
3979,53,26.14645044000003,1,Mobile,0,4,0
3980,30,20.87275749494128,1,Mobile,1,2,0
3981,24,17.59686193885635,1,Desktop,0,4,0
3982,53,10.956496821514321,1,Mobile,0,4,1
3983,64,19.43880513538502,5,Desktop,0,4,1
3984,26,28.785163626142296,3,Tablet,1,5,0
3985,49,19.37670849568346,2,Tablet,1,2,1
3986,28,23.09754370059248,1,Desktop,0,2,0
3987,25,28.731450299298537,1,Mobile,0,4,0
3988,50,29.16551597138135,1,Mobile,0,1,0
3989,40,16.363737182671688,0,Tablet,0,3,0
3990,42,32.976474851629135,1,Mobile,0,1,0
3991,25,34.018800714843884,0,Desktop,0,5,0
3992,62,15.961201142251522,3,Tablet,1,3,1
3993,39,18.409305042870766,4,Mobile,0,1,0
3994,21,34.52872546516953,1,Tablet,0,2,1
3995,57,23.825171829957593,0,Tablet,0,1,0
3996,20,7.241776420385193,1,Mobile,0,4,1
3997,46,13.80254796213851,0,Desktop,0,5,1
3998,58,23.00504299862015,1,Mobile,0,1,0
3999,46,15.695658797723185,2,Mobile,0,1,0
4000,51,21.69260983490847,0,Mobile,1,3,1
4001,51,25.25916970946863,0,Mobile,0,4,0
4002,45,36.69803683227783,0,Mobile,0,3,0
4003,30,22.676368670177688,0,Mobile,1,5,1
4004,32,33.580334396582074,0,Desktop,0,5,1
4005,40,36.43008129629416,1,Tablet,0,4,1
4006,61,36.47447735481661,4,Desktop,0,3,1
4007,43,27.278036747084546,2,Mobile,0,4,0
4008,21,9.293686817288206,2,Desktop,0,3,0
4009,43,28.68659892323092,3,Tablet,0,2,1
4010,57,33.387199102508326,2,Desktop,1,4,1
4011,26,24.35146315651666,2,Mobile,1,5,1
4012,22,38.95667096060199,3,Tablet,0,3,0
4013,49,31.87866849173966,1,Mobile,0,2,0
4014,37,29.546187017222273,1,Mobile,0,5,1
4015,28,33.6910456896467,2,Tablet,0,3,0
4016,32,27.666958810087024,0,Tablet,0,2,0
4017,49,5.057516004837172,0,Mobile,0,5,1
4018,45,21.006888388237076,3,Desktop,0,5,0
4019,39,34.57734421798283,1,Tablet,0,2,0
4020,58,18.53926927921363,0,Desktop,0,5,1
4021,34,23.212219958104487,2,Desktop,0,3,0
4022,43,16.64130948877543,3,Tablet,0,3,1
4023,61,39.271380761614154,4,Desktop,0,5,1
4024,24,38.45193965934412,1,Tablet,0,1,1
4025,59,17.929048838874166,2,Tablet,0,2,0
4026,43,26.178384003112672,0,Tablet,0,1,0
4027,42,19.556047617887618,1,Tablet,0,3,1
4028,27,29.919557112251024,2,Desktop,0,5,1
4029,62,29.07746461793863,5,Desktop,0,4,1
4030,36,31.493644572906124,1,Tablet,1,4,0
4031,28,27.655347581663097,2,Tablet,0,1,1
4032,30,48.48324965110774,2,Tablet,0,1,0
4033,25,16.77660987991409,3,Tablet,0,1,0
4034,57,11.315173164507886,3,Mobile,0,3,1
4035,21,21.855278394388307,3,Desktop,0,3,1
4036,64,12.45609387551786,1,Desktop,1,5,1
4037,48,13.060301839952057,0,Tablet,1,3,0
4038,45,16.989482766416266,1,Mobile,0,5,1
4039,28,17.62248875654698,2,Mobile,0,5,0
4040,60,17.36305518439952,2,Mobile,0,1,0
4041,18,29.14575160356329,1,Tablet,0,4,1
4042,64,20.950487511317313,1,Mobile,1,1,0
4043,55,23.56388340102016,0,Tablet,0,3,1
4044,41,32.15386219600748,1,Mobile,0,2,0
4045,64,18.86941980174859,4,Tablet,0,3,0
4046,48,22.883632810362222,1,Tablet,0,4,1
4047,58,27.926079888743324,1,Desktop,1,3,1
4048,63,9.46745759503823,1,Tablet,1,4,1
4049,43,5.920755928395341,0,Mobile,1,2,1
4050,22,27.768938630381783,0,Desktop,0,2,0
4051,37,28.93611424453519,0,Mobile,0,5,1
4052,58,41.513761078819286,0,Tablet,1,3,1
4053,28,26.26475900693448,1,Desktop,1,5,1
4054,50,31.55791773806476,2,Tablet,0,1,1
4055,55,23.43621885131221,2,Tablet,1,1,1
4056,44,27.37781777268069,1,Mobile,0,1,0
4057,51,38.33805473399627,0,Mobile,0,1,0
4058,32,8.008057454994916,2,Mobile,0,1,0
4059,49,28.308930060573445,0,Desktop,0,3,1
4060,38,42.084693840618925,2,Mobile,1,5,1
4061,63,27.25627375367474,2,Tablet,0,5,1
4062,22,38.20458370586278,2,Desktop,1,4,1
4063,23,19.96630280376446,2,Mobile,0,1,0
4064,55,24.743620046690292,0,Mobile,0,2,0
4065,39,25.2681976191087,3,Mobile,1,4,1
4066,35,7.259271365129834,4,Tablet,0,4,0
4067,31,15.654577377198398,2,Mobile,1,3,0
4068,27,16.22499936492811,1,Tablet,0,4,1
4069,63,31.57652862426022,3,Desktop,0,2,0
4070,30,31.977224845472442,0,Mobile,0,5,1
4071,48,27.592291541652266,2,Tablet,1,4,1
4072,47,31.59282317484565,2,Mobile,0,3,1
4073,20,23.68680469822581,1,Mobile,0,1,0
4074,47,34.615453356316344,1,Desktop,1,2,1
4075,23,25.070307541056575,0,Desktop,0,1,0
4076,46,25.462912379414053,2,Tablet,1,4,1
4077,25,22.87525893390071,2,Tablet,0,5,1
4078,61,30.475603821091422,2,Tablet,0,3,1
4079,62,21.630409467096694,2,Desktop,0,2,1
4080,60,32.811451017584545,1,Tablet,0,5,0
4081,61,15.942806874271946,1,Desktop,0,2,1
4082,50,16.208669962174447,1,Desktop,0,3,0
4083,34,30.499414041012034,3,Mobile,0,3,0
4084,28,24.291646283335897,4,Mobile,0,4,0
4085,30,21.368868670774972,1,Tablet,0,2,1
4086,28,32.120461859803676,1,Desktop,0,4,1
4087,48,20.141908687311325,4,Desktop,0,2,1
4088,45,23.39838996559704,1,Desktop,1,2,1
4089,61,36.193823600569274,1,Mobile,0,1,1
4090,23,37.3131387664852,1,Desktop,0,4,1
4091,58,37.57918568216262,1,Tablet,0,2,0
4092,33,22.74299378452871,2,Tablet,0,2,0
4093,21,34.84562323987576,0,Mobile,0,3,1
4094,52,17.408377377850574,1,Tablet,1,1,1
4095,43,17.74477700222351,2,Desktop,1,3,1
4096,29,6.196353179005111,0,Desktop,1,4,0
4097,28,38.38294561518824,2,Tablet,0,4,0
4098,54,18.088161207391373,2,Mobile,0,2,0
4099,42,23.98773936202352,2,Desktop,1,5,1
4100,35,17.717405264573728,0,Desktop,0,3,0
4101,36,30.561321986641126,1,Mobile,1,4,0
4102,40,21.99493071426128,1,Desktop,0,2,1
4103,55,14.561464876536405,2,Tablet,1,2,0
4104,35,28.533300513488484,1,Tablet,1,3,1
4105,43,13.530159801518172,3,Mobile,0,2,0
4106,23,18.30075419747607,1,Mobile,0,1,1
4107,21,8.144887082991353,4,Tablet,0,5,0
4108,61,13.608335102419145,0,Mobile,1,3,1
4109,46,26.428233357763823,0,Tablet,1,3,0
4110,51,9.283711695176603,1,Mobile,0,3,0
4111,34,13.150834203026275,1,Tablet,0,2,0
4112,60,24.981048670937536,1,Desktop,1,2,0
4113,60,20.65114483125558,5,Desktop,0,3,1
4114,33,40.93629308767447,0,Tablet,1,3,1
4115,19,39.671172368195,0,Desktop,1,1,1
4116,51,18.056620297990772,1,Tablet,1,4,1
4117,25,29.457100947227854,0,Mobile,0,1,1
4118,30,30.99426045503561,3,Desktop,0,3,0
4119,59,20.220169135804774,2,Desktop,0,2,1
4120,25,13.035667708014369,2,Desktop,1,2,1
4121,47,24.901612405535538,1,Tablet,0,3,0
4122,49,23.617234601487112,0,Desktop,0,4,1
4123,53,21.513884024235047,2,Mobile,0,5,1
4124,64,28.53853494531588,2,Desktop,0,5,1
4125,47,18.99416314395521,0,Mobile,1,1,1
4126,18,15.784019619366855,0,Desktop,1,4,1
4127,60,25.872663762798656,1,Desktop,0,5,1
4128,56,28.08776074055101,3,Mobile,0,4,0
4129,34,15.586840448799576,2,Desktop,1,2,0
4130,37,32.42472488792865,4,Mobile,0,2,0
4131,41,10.836150897791375,1,Mobile,0,4,0
4132,39,20.375092330274853,3,Mobile,0,3,0
4133,46,22.935931710419126,2,Desktop,0,5,1
4134,39,19.910210298784563,0,Desktop,0,5,1
4135,61,20.47951621159046,0,Mobile,0,2,0
4136,26,39.96859585846491,2,Desktop,0,1,1
4137,54,18.19292728768881,2,Tablet,0,5,1
4138,27,44.52977377977531,2,Mobile,0,2,0
4139,53,28.497014237848415,1,Mobile,1,2,1
4140,54,25.736441098495934,3,Tablet,0,4,0
4141,45,28.809922827101328,2,Tablet,0,4,0
4142,45,45.239421994015615,1,Mobile,0,4,1
4143,59,17.051255968548418,4,Tablet,1,1,0
4144,60,16.036656648508888,2,Mobile,0,5,1
4145,38,18.96107042742463,0,Desktop,1,1,1
4146,41,25.257145175716488,1,Tablet,0,1,1
4147,59,11.193831001499413,1,Mobile,0,4,0
4148,57,25.178713914548865,2,Mobile,0,2,1
4149,19,38.548377067309374,2,Mobile,0,3,0
4150,25,26.21125912499822,1,Tablet,0,2,1
4151,44,22.658516328197784,1,Desktop,0,2,0
4152,39,20.05471641053098,1,Desktop,0,2,0
4153,54,32.18809363641252,1,Tablet,0,2,1
4154,44,18.39333781409562,0,Mobile,1,1,1
4155,46,39.77116736479398,2,Mobile,1,4,1
4156,20,40.46687798171486,3,Mobile,0,4,1
4157,61,27.0540063892943,2,Tablet,0,2,0
4158,30,24.907879295386838,0,Tablet,0,3,0
4159,62,33.24527846593247,3,Mobile,0,5,0
4160,27,33.7583880178186,2,Mobile,0,2,1
4161,53,18.552066151524677,0,Mobile,0,2,0
4162,26,20.787558934906386,2,Tablet,0,3,1
4163,44,14.421220522533636,0,Tablet,1,1,0
4164,51,28.272519506672456,2,Desktop,0,2,0
4165,18,30.333023067655127,1,Mobile,0,3,1
4166,49,14.200594897109816,2,Mobile,0,1,1
4167,42,21.358408761470727,2,Desktop,1,1,1
4168,46,14.221968659349207,3,Mobile,1,2,0
4169,24,17.8096015180493,1,Desktop,0,1,1
4170,20,29.408136481810395,1,Tablet,0,2,0
4171,37,19.132143466573766,3,Desktop,0,2,0
4172,37,22.59339235174161,2,Desktop,0,4,0
4173,47,11.981506176421476,2,Tablet,0,5,1
4174,52,26.495921677797313,0,Mobile,1,5,0
4175,52,24.645813441242808,3,Desktop,0,4,1
4176,56,19.1683259997347,1,Desktop,0,2,0
4177,44,23.487885618540208,2,Mobile,1,3,1
4178,43,26.442359044027555,0,Desktop,1,1,1
4179,31,18.481054808725247,2,Tablet,0,4,1
4180,34,13.189899647985765,1,Desktop,0,4,1
4181,35,39.44459546149452,3,Mobile,0,4,1
4182,62,19.93381836231782,2,Mobile,0,4,1
4183,46,24.225919174504885,2,Desktop,1,5,1
4184,37,33.08671788016251,1,Mobile,1,2,0
4185,44,53.23244150056387,3,Mobile,1,4,1
4186,35,15.044108400889074,1,Desktop,0,4,0
4187,21,28.59861770981208,2,Desktop,1,4,0
4188,18,19.33958171764715,2,Mobile,0,3,1
4189,18,20.68967756338631,2,Desktop,0,3,1
4190,43,19.23830383194568,1,Tablet,0,1,0
4191,62,15.99476025759532,1,Desktop,0,2,0
4192,37,24.669669105722708,1,Mobile,1,4,0
4193,40,13.203978503614115,3,Tablet,0,1,1
4194,27,32.57446053209496,1,Mobile,0,1,1
4195,28,25.440023488267,2,Mobile,0,2,0
4196,58,28.37947978321152,1,Tablet,1,3,0
4197,58,21.270491104430217,2,Desktop,0,2,0
4198,22,22.062368526306013,3,Mobile,0,1,0
4199,18,27.300511241338626,1,Desktop,1,2,1
4200,34,15.687594940753396,3,Desktop,0,3,1
4201,39,22.136076524693312,1,Tablet,0,1,0
4202,51,18.12309188897237,2,Mobile,0,2,0
4203,62,17.875449515271885,0,Tablet,0,4,0
4204,58,8.121294074994868,3,Tablet,1,4,1
4205,46,35.71461271584,2,Mobile,0,2,1
4206,21,19.50768997476985,3,Mobile,1,2,0
4207,22,34.3070084413084,0,Tablet,0,3,0
4208,28,33.55033857115434,0,Tablet,1,1,1
4209,38,14.71200234786805,0,Tablet,0,2,1
4210,52,16.292710114617236,2,Mobile,0,1,0
4211,29,45.484023674845474,3,Mobile,0,4,0
4212,43,39.007407535417144,1,Tablet,0,1,0
4213,36,24.747851893375167,0,Mobile,0,5,1
4214,62,27.058984851338796,0,Mobile,0,3,0
4215,24,19.953228776422492,1,Mobile,0,3,0
4216,64,28.45882171360272,1,Desktop,0,1,0
4217,24,19.26254479422023,1,Desktop,0,3,1
4218,43,8.741169885612923,0,Tablet,0,1,0
4219,57,14.427553707911592,5,Desktop,1,1,0
4220,22,25.168741982804697,2,Tablet,0,4,1
4221,38,15.951462115979298,1,Tablet,1,1,0
4222,31,24.461780280691723,2,Mobile,0,3,0
4223,21,16.402711684537095,1,Tablet,1,5,0
4224,40,18.74116861998405,1,Tablet,0,2,0
4225,59,31.825322451305535,2,Tablet,1,3,1
4226,37,26.979844381120838,0,Tablet,0,5,1
4227,32,24.922684629493222,1,Mobile,1,3,1
4228,62,32.03171178456521,0,Mobile,1,5,1
4229,46,28.84486874677878,0,Tablet,0,3,1
4230,25,36.57250633001094,2,Desktop,0,2,1
4231,58,21.32112590147888,1,Desktop,1,4,1
4232,36,21.56292017177993,2,Tablet,0,4,0
4233,56,14.591125868869238,3,Mobile,0,2,1
4234,63,21.56815426102064,2,Tablet,0,3,1
4235,45,32.71815915441957,2,Tablet,0,5,1
4236,63,35.39989897809707,0,Mobile,1,1,0
4237,44,32.682441344693345,3,Desktop,0,3,0
4238,21,10.64646506760451,0,Tablet,0,2,1
4239,32,33.665161701285875,1,Mobile,0,4,1
4240,52,10.291851013823434,1,Mobile,0,4,1
4241,54,32.18493859297878,0,Tablet,1,3,1
4242,18,22.05772378743156,1,Mobile,0,5,1
4243,20,30.620266511470845,2,Tablet,0,2,0
4244,64,14.340413216843473,0,Desktop,0,2,0
4245,41,34.36934106164917,1,Tablet,1,5,1
4246,44,13.280202031160888,4,Desktop,0,5,0
4247,57,19.65236071317458,3,Mobile,0,3,0
4248,53,17.01524297784772,2,Tablet,0,3,1
4249,51,10.965721177420008,2,Mobile,0,4,0
4250,46,25.756220540707748,4,Tablet,0,4,1
4251,41,39.44871294269569,2,Mobile,0,5,1
4252,41,46.335241778560075,2,Desktop,1,1,1
4253,59,25.77724629668998,1,Tablet,1,1,0
4254,21,33.93345020054018,2,Mobile,1,1,0
4255,20,26.856757103428297,1,Tablet,0,2,0
4256,51,28.991065558145703,3,Tablet,0,3,0
4257,40,22.26281079098209,4,Desktop,0,5,0
4258,40,26.560615403380815,2,Mobile,1,4,0
4259,62,29.299829636851427,2,Tablet,0,1,1
4260,22,20.37232216898935,0,Tablet,1,4,0
4261,48,24.380045600856096,0,Tablet,0,3,1
4262,58,24.532559048020094,0,Tablet,1,5,1
4263,23,31.611226538644196,3,Tablet,0,1,1
4264,54,16.471742626978553,2,Mobile,0,1,1
4265,27,24.587662331138787,2,Tablet,0,5,1
4266,57,40.29604375242158,0,Tablet,1,4,1
4267,24,34.3124812206875,4,Tablet,1,3,1
4268,56,35.79343239110964,3,Mobile,1,3,0
4269,55,25.195454721424273,1,Tablet,0,3,1
4270,38,27.567980509488187,2,Tablet,1,4,0
4271,37,33.0178893336234,2,Desktop,0,4,0
4272,20,37.48204423624745,3,Desktop,0,1,0
4273,39,9.387176696936907,0,Tablet,0,4,0
4274,64,14.476469543601235,0,Tablet,0,2,1
4275,21,35.475552811221185,1,Desktop,0,5,1
4276,45,22.784885153849572,5,Mobile,1,4,1
4277,29,19.626233685935382,2,Mobile,0,3,0
4278,55,14.96671210403517,0,Desktop,0,4,1
4279,53,20.559866387647126,2,Tablet,0,1,0
4280,64,13.781045732609401,3,Desktop,0,5,1
4281,58,41.72875418185981,0,Mobile,0,5,0
4282,22,24.820511584155412,2,Desktop,0,3,0
4283,30,24.536395665898258,2,Mobile,0,5,1
4284,40,29.704613401342655,2,Tablet,0,2,1
4285,47,32.69876135413256,0,Tablet,0,5,1
4286,54,32.567105252437116,8,Tablet,0,3,1
4287,42,33.588975551260575,2,Mobile,0,5,1
4288,44,19.95323559367315,1,Desktop,0,4,0
4289,31,22.61706556034511,1,Tablet,0,1,0
4290,64,31.152253243538205,0,Mobile,0,4,1
4291,53,20.78088750688304,0,Tablet,0,2,0
4292,56,24.9591469437822,0,Desktop,0,2,1
4293,33,28.190110115398515,1,Tablet,0,1,0
4294,39,31.28148065848301,1,Mobile,1,1,0
4295,38,10.77855230103839,3,Mobile,0,1,0
4296,38,30.71796519911156,0,Tablet,1,1,1
4297,25,23.130207537186195,2,Tablet,1,5,1
4298,33,30.659661686915047,1,Mobile,1,4,1
4299,48,31.21545353883863,0,Tablet,0,2,0
4300,59,37.86332048895326,2,Tablet,1,5,1
4301,27,35.82762918096962,4,Tablet,0,1,0
4302,49,35.77257330088237,2,Desktop,0,3,1
4303,51,36.54936255332991,2,Desktop,0,3,0
4304,26,27.33103187852757,1,Desktop,1,4,0
4305,34,25.257480696294717,1,Tablet,0,2,1
4306,28,31.982536665426675,1,Mobile,1,2,1
4307,49,30.85664761146418,1,Tablet,0,4,0
4308,27,22.52747010609392,2,Tablet,1,1,1
4309,39,28.238587270466144,2,Desktop,1,1,1
4310,34,24.719228265723245,2,Mobile,1,2,0
4311,21,18.168536732319552,4,Desktop,0,2,1
4312,64,35.3236859310108,1,Mobile,1,2,1
4313,42,25.441593940240715,3,Tablet,1,1,0
4314,38,41.3896660615908,4,Tablet,0,3,1
4315,54,11.996061838401339,2,Tablet,0,4,0
4316,55,20.54576981725307,1,Mobile,1,4,0
4317,18,25.261110693526973,2,Desktop,0,5,1
4318,42,34.099048781031314,1,Desktop,1,5,1
4319,53,28.19575498081748,2,Desktop,0,3,1
4320,34,27.483782033446012,3,Mobile,0,2,1
4321,58,15.981889659566823,0,Mobile,0,3,0
4322,41,15.74446882216423,2,Tablet,0,5,1
4323,19,27.58003728231924,4,Desktop,0,5,1
4324,57,14.087152049453133,1,Mobile,1,4,0
4325,32,20.74497799768537,2,Desktop,0,3,1
4326,49,29.00733863268686,1,Desktop,1,1,0
4327,56,17.141405821785792,6,Mobile,1,5,0
4328,23,37.84284769889445,0,Mobile,0,4,1
4329,18,34.79149075390312,1,Tablet,0,2,0
4330,64,12.428640013293597,2,Tablet,0,3,0
4331,40,17.541030054544102,2,Tablet,0,5,1
4332,56,6.7137820440404,4,Desktop,0,1,0
4333,34,18.739269099614933,0,Desktop,0,5,0
4334,51,31.131107812579195,2,Tablet,1,1,1
4335,58,21.688840461801146,1,Desktop,0,3,0
4336,46,28.68637794892774,2,Desktop,0,1,0
4337,26,12.821325453746047,0,Desktop,1,1,0
4338,30,31.383802036655243,0,Desktop,1,4,1
4339,23,20.5591261765732,1,Mobile,1,3,0
4340,23,25.097357458263243,3,Mobile,1,5,1
4341,37,24.25700398885558,3,Tablet,0,2,0
4342,20,14.827611832861729,0,Tablet,1,3,0
4343,34,15.775325346081742,2,Desktop,1,3,0
4344,29,32.74235575202741,2,Desktop,0,2,0
4345,64,28.191937260013564,1,Mobile,0,5,1
4346,62,33.400392332427415,2,Desktop,0,4,0
4347,18,27.597265884020146,3,Desktop,0,5,1
4348,34,26.143925078473732,2,Tablet,0,2,1
4349,20,11.191915050665868,1,Desktop,0,5,0
4350,43,22.837066425910642,1,Mobile,0,3,0
4351,32,24.780925436770048,0,Desktop,0,4,0
4352,53,40.624857586180596,4,Desktop,0,1,1
4353,49,30.49565305678942,1,Desktop,1,5,1
4354,49,37.28848945367623,1,Desktop,0,1,0
4355,21,29.780301647157827,2,Desktop,0,4,1
4356,35,19.309574184404166,1,Mobile,0,1,0
4357,36,25.93699372919881,1,Tablet,0,5,1
4358,60,26.889789170113865,3,Desktop,0,2,0
4359,52,17.486755441834546,2,Tablet,0,3,0
4360,57,21.92490098725663,5,Tablet,1,3,0
4361,31,23.353864050582622,1,Mobile,0,1,0
4362,50,37.844958660520945,2,Tablet,0,3,1
4363,31,8.354075796872173,0,Desktop,0,3,0
4364,51,34.646547365728345,5,Desktop,0,2,0
4365,21,17.50563812032494,0,Desktop,1,1,0
4366,41,14.023366501843087,1,Desktop,0,2,0
4367,46,34.43953704030771,1,Mobile,1,2,1
4368,36,30.85518455387505,0,Tablet,0,4,1
4369,23,35.03614961904952,3,Mobile,1,1,1
4370,50,31.405615580364614,3,Tablet,1,2,0
4371,57,41.47876001389922,1,Mobile,1,5,1
4372,36,29.469790695555883,1,Mobile,1,3,1
4373,18,23.74818099101473,0,Mobile,0,1,1
4374,22,27.74341101857074,5,Desktop,1,4,1
4375,44,34.94775302676771,0,Desktop,0,2,1
4376,33,18.764997397919064,1,Mobile,1,5,1
4377,23,19.784891339748953,2,Tablet,0,3,1
4378,57,22.528319883216742,2,Tablet,0,3,0
4379,30,8.163337609877342,3,Desktop,1,5,1
4380,52,26.104627267340376,0,Mobile,0,1,1
4381,36,9.91097036839179,1,Desktop,0,3,0
4382,29,25.424474503460953,3,Desktop,1,3,1
4383,33,31.922318049081998,0,Desktop,0,3,0
4384,60,21.184988314849313,2,Mobile,0,2,0
4385,27,38.416926961494966,1,Mobile,0,2,0
4386,42,13.315992804652097,0,Desktop,0,3,0
4387,37,34.53008545305466,2,Mobile,0,4,0
4388,48,30.401096451255366,5,Tablet,0,3,0
4389,21,11.271734013514488,1,Tablet,0,1,0
4390,61,46.68635439232426,3,Desktop,0,4,1
4391,40,24.49003771596827,2,Tablet,0,1,1
4392,19,17.980127822754945,2,Desktop,1,5,1
4393,39,13.743302441727865,2,Desktop,0,5,0
4394,54,23.239855778722607,3,Desktop,1,2,0
4395,25,23.98074502088032,0,Mobile,0,2,0
4396,24,25.821164228317315,0,Mobile,0,2,0
4397,31,22.61763075020832,1,Mobile,0,5,0
4398,20,30.06580248092075,3,Mobile,1,1,0
4399,33,21.89896133869403,0,Desktop,1,4,1
4400,36,9.520287062076232,1,Mobile,1,2,0
4401,35,23.80510803480287,0,Tablet,0,5,1
4402,33,6.060178773013774,4,Tablet,1,2,1
4403,25,27.830165047131118,1,Mobile,0,3,0
4404,50,17.165598157738916,1,Tablet,1,4,1
4405,29,26.306882839326406,0,Tablet,0,1,1
4406,28,35.512599852196836,3,Mobile,0,2,1
4407,22,17.410010437856,3,Desktop,0,3,1
4408,44,33.49005006809694,2,Desktop,0,3,1
4409,29,21.532883466510775,1,Desktop,0,4,1
4410,34,39.02555841652468,3,Mobile,0,5,1
4411,23,22.078779094414294,2,Desktop,0,5,1
4412,50,18.276056115946467,3,Desktop,1,2,1
4413,22,30.497907603162307,2,Tablet,0,2,1
4414,45,21.513682163010913,0,Desktop,1,5,0
4415,31,18.26840388696793,2,Mobile,1,1,1
4416,22,21.17728119436967,2,Desktop,1,1,1
4417,50,24.643147742535987,2,Tablet,1,3,1
4418,58,35.73744104995883,3,Tablet,1,4,1
4419,36,9.527298036323383,1,Tablet,0,1,0
4420,39,25.184645271603365,1,Tablet,0,2,0
4421,22,29.999228757232345,1,Desktop,0,1,0
4422,19,26.547588599934368,2,Tablet,0,4,1
4423,47,35.47892135546827,2,Tablet,0,2,1
4424,64,24.405237361931807,1,Tablet,0,4,0
