Emp_ID,Age,Yrs_Exp,Performance_Score,Train_Hrs,Proj_Complete,Salary,Promoted
3321,53,3,55,3,5,38707,0
3322,58,15,69,56,9,26924,1
3323,33,18,60,9,11,103183,1
3324,37,0,81,1,9,54018,0
3325,41,4,76,7,13,112163,0
3326,29,18,70,32,12,46031,1
3327,50,10,93,58,15,90164,1
3328,27,12,97,37,4,93237,1
3329,27,19,99,42,7,74573,1
3330,52,4,62,58,14,41719,0
3331,54,20,71,27,11,34718,1
3332,30,3,84,9,7,25056,0
3333,32,3,96,44,4,40352,0
3334,60,3,71,0,5,72820,0
3335,54,3,77,33,11,93683,1
3336,50,19,70,2,9,94073,1
3337,39,20,95,8,7,113348,1
3338,53,17,67,4,7,25721,1
3339,30,17,80,41,10,107305,1
3340,62,15,95,9,7,76969,1
3341,47,8,86,11,15,65194,0
3342,31,17,70,17,9,71556,1
3343,24,1,63,57,5,71775,1
3344,37,20,74,20,6,104882,1
3345,25,3,76,20,3,64883,0
3346,58,11,89,0,1,35911,0
3347,26,6,72,2,11,90795,0
3348,36,14,80,4,12,45872,1
3349,63,6,96,24,2,99327,0
3350,63,20,78,57,8,98072,1
3351,47,16,96,48,13,110968,1
3352,32,15,79,7,1,69537,0
3353,43,18,100,16,10,110077,1
3354,58,8,75,8,7,41860,0
3355,34,13,69,31,5,95819,0
3356,49,16,87,5,13,55743,1
3357,62,4,68,48,6,67559,1
3358,24,1,76,39,8,97941,1
3359,35,19,74,20,4,57205,1
3360,54,15,89,6,6,114944,0
3361,53,13,87,6,14,42645,1
3362,38,13,72,46,11,96859,1
3363,54,0,78,38,3,96473,0
3364,54,2,64,53,7,75734,0
3365,56,6,52,26,2,55431,0
3366,33,14,59,7,12,85914,0
3367,32,18,64,8,8,42882,0
3368,37,19,65,27,13,115860,1
3369,39,1,66,14,7,103539,0
3370,62,18,68,1,12,68346,1
3371,40,8,60,6,12,115642,0
3372,31,18,97,46,8,37979,1
3373,47,4,54,17,2,69828,0
3374,62,17,54,21,3,32228,0
3375,36,15,63,49,12,99836,1
3376,47,3,99,9,4,99217,0
3377,44,11,75,53,12,98803,1
3378,52,6,57,49,9,95908,0
3379,42,13,54,32,12,63918,1
3380,43,11,56,6,12,35920,1
3381,54,2,65,2,5,107392,0
3382,43,4,63,13,6,52785,0
3383,57,16,86,43,1,107757,1
3384,54,9,90,45,4,50178,0
3385,52,9,53,60,14,96997,1
3386,61,10,85,35,4,108401,0
3387,34,16,97,12,10,39052,1
3388,63,4,66,15,8,97868,0
3389,40,12,96,15,8,74383,1
3390,43,9,85,53,10,25327,1
3391,35,8,55,4,6,113301,0
3392,43,16,65,51,8,95775,1
3393,30,0,78,24,9,100614,0
3394,62,3,85,37,5,32038,1
3395,29,3,87,37,1,33048,0
3396,45,17,86,49,1,119207,1
3397,54,8,97,37,2,39954,1
3398,33,17,97,38,2,82541,1
3399,44,13,59,55,5,70471,1
3400,44,14,90,55,7,93315,1
3401,47,5,85,47,7,38225,0
3402,44,9,78,40,15,110256,1
3403,50,14,63,25,4,38531,1
3404,51,3,53,58,13,95871,0
3405,35,17,93,12,4,34530,1
3406,40,17,91,43,14,84035,1
3407,24,16,85,50,14,49791,1
3408,51,11,99,25,11,26649,1
3409,43,6,94,54,15,38472,1
3410,37,15,62,54,10,93398,1
3411,49,10,95,0,3,115721,0
3412,53,13,67,7,11,52134,0
3413,37,2,82,3,2,91453,0
3414,45,18,70,20,3,37444,1
3415,46,17,65,21,8,66121,1
3416,35,9,64,50,15,111057,1
3417,44,5,54,52,1,63217,0
3418,59,12,55,57,4,47066,1
3419,55,9,87,36,7,93347,1
3420,25,17,52,48,5,61189,1
3421,41,19,97,2,2,99826,1
3422,45,15,61,18,1,88477,0
3423,51,5,85,0,6,60489,1
3424,52,12,82,28,13,52284,1
3425,61,3,85,22,13,49698,1
3426,47,13,82,32,5,68660,1
3427,59,0,80,54,3,44637,0
3428,30,19,70,51,11,73024,1
3429,38,4,76,40,11,85405,0
3430,30,7,76,22,15,86305,1
3431,23,11,57,4,11,58556,0
3432,27,1,86,6,9,107176,0
3433,25,11,81,56,3,94561,1
3434,23,4,75,57,2,97277,0
3435,26,4,51,5,5,28654,0
3436,62,12,61,48,9,65428,1
3437,57,8,71,21,8,63036,1
3438,54,9,66,48,6,69549,1
3439,56,0,56,12,3,90355,0
3440,47,2,92,11,6,87119,0
3441,32,17,53,3,5,114096,1
3442,43,11,86,7,1,71257,0
3443,61,2,87,36,5,40987,1
3444,49,8,81,30,14,45810,1
3445,49,1,60,36,7,45311,0
3446,24,2,50,44,9,79478,0
3447,63,13,74,25,12,59920,1
3448,35,3,91,42,15,33738,1
3449,31,18,73,7,1,98424,0
3450,58,12,92,39,3,87232,1
3451,44,6,66,32,8,30474,0
3452,48,11,57,44,6,84026,1
3453,34,2,94,28,13,91024,1
3454,39,8,76,4,5,75974,0
3455,36,1,67,27,13,49144,0
3456,36,8,76,52,10,30622,1
3457,56,11,71,39,2,77273,0
3458,42,11,65,16,3,64214,0
3459,33,14,51,54,12,118184,1
3460,38,1,54,22,2,82993,0
3461,53,17,67,44,1,50223,1
3462,28,12,52,8,7,46865,0
3463,41,13,76,1,14,99108,0
3464,59,4,66,31,3,88649,0
3465,26,9,65,50,7,68026,0
3466,26,11,55,51,12,114037,1
3467,42,9,100,48,7,84207,1
3468,32,10,56,30,8,51866,0
3469,46,1,99,6,1,37416,0
3470,57,4,63,29,5,50775,0
3471,48,6,87,57,10,54080,1
3472,59,5,89,2,9,95423,0
3473,60,2,64,50,12,44374,0
3474,43,12,96,50,11,83451,1
3475,62,2,96,55,7,77599,1
3476,61,20,97,8,1,107141,1
3477,43,5,82,9,8,40684,0
3478,32,10,92,60,3,49002,1
3479,60,16,76,45,13,116551,1
3480,26,9,78,49,4,47972,1
3481,42,11,86,57,4,91153,1
3482,39,16,54,46,15,71404,1
3483,29,3,78,25,10,31309,0
3484,26,1,81,0,14,109675,0
3485,51,10,55,29,12,93326,0
3486,36,6,51,56,8,32826,0
3487,25,1,55,37,1,37134,0
3488,46,17,95,14,8,44693,1
3489,59,20,92,24,9,29054,1
3490,38,3,53,5,9,41090,0
3491,26,7,78,17,5,114344,0
3492,46,19,74,0,4,40569,1
3493,56,13,58,55,4,57227,1
3494,52,11,52,2,9,31508,0
3495,40,20,75,16,15,41608,1
3496,41,17,97,47,8,114059,1
3497,53,10,92,7,10,100969,1
3498,41,7,76,59,15,49520,1
3499,41,1,85,48,10,102424,1
3500,44,14,81,39,12,55932,1
3501,46,8,50,16,7,44734,0
3502,34,18,65,24,12,94363,1
3503,52,19,100,40,3,75555,1
3504,60,7,97,11,4,41257,1
3505,53,18,60,28,15,57194,1
3506,58,4,75,24,9,41793,0
3507,41,10,89,50,14,59684,1
3508,58,14,50,35,13,118550,1
3509,52,7,75,52,8,78219,0
3510,55,18,77,53,12,27859,1
3511,40,7,58,24,12,64840,0
3512,50,18,93,28,1,84327,1
3513,33,17,71,10,3,59819,0
3514,55,9,57,59,14,110621,1
3515,39,6,98,3,12,98750,0
3516,28,8,91,13,10,66704,1
3517,26,0,76,45,2,91137,0
3518,42,18,88,37,2,85379,1
3519,49,4,68,60,13,49318,1
3520,37,18,74,16,13,105987,1
3521,28,0,87,1,8,88956,0
3522,36,14,70,7,6,30274,0
3523,33,15,73,35,12,43226,1
3524,61,6,73,9,12,68634,0
3525,31,11,68,6,12,89501,1
3526,48,7,99,35,13,44046,1
3527,38,4,96,15,6,99210,0
3528,27,9,51,13,4,109559,0
3529,32,20,63,15,1,46910,1
3530,25,4,81,24,11,36503,1
3531,35,16,91,40,7,73392,1
3532,52,4,81,3,8,86472,0
3533,28,14,77,28,2,95904,0
3534,39,12,97,55,2,114063,1
3535,41,0,88,5,1,70335,0
3536,57,10,89,0,4,47487,0
3537,48,0,91,38,6,61593,1
3538,27,10,96,0,14,100927,1
3539,51,17,89,50,5,34874,1
3540,59,17,62,39,4,79822,1
3541,42,20,61,56,14,78948,1
3542,43,15,57,2,4,28608,0
3543,32,12,64,0,10,79501,0
3544,27,6,75,0,15,78912,1
3545,58,0,61,38,7,52546,0
3546,28,15,92,20,7,93203,1
3547,48,0,100,44,2,87496,0
3548,26,16,95,29,13,80186,1
3549,61,5,76,31,7,67346,0
3550,61,1,67,32,2,30230,0
3551,57,16,94,47,4,50720,1
3552,23,5,85,21,15,68023,1
3553,46,13,98,29,1,62602,1
3554,58,17,100,53,5,92082,1
3555,28,5,76,45,1,40050,0
3556,63,9,58,3,4,76315,0
3557,53,17,88,22,13,77164,1
3558,42,8,50,54,9,55134,1
3559,46,7,56,43,13,40640,0
3560,47,9,75,24,12,111364,1
3561,58,16,56,11,8,86671,1
3562,43,5,56,16,6,39284,0
3563,52,13,57,52,15,85526,1
3564,46,5,65,14,8,28423,0
3565,52,6,52,9,5,53577,0
3566,44,11,94,34,7,83900,1
3567,50,2,59,54,8,109606,0
3568,29,13,99,51,7,92868,1
3569,57,18,56,51,14,31066,1
3570,50,15,70,28,4,108576,0
3571,36,6,86,11,5,82888,0
3572,32,7,80,0,13,33583,1
3573,38,17,72,0,14,63057,1
3574,38,12,76,9,10,47604,1
3575,53,20,71,17,6,51564,1
3576,47,8,88,46,14,86429,1
3577,35,9,76,1,14,113393,1
3578,28,20,98,48,12,53941,1
3579,31,8,53,7,11,80511,0
3580,58,14,73,21,6,62962,0
3581,42,19,72,21,13,63573,1
3582,40,1,97,25,9,50692,1
3583,43,12,68,25,10,83420,0
3584,26,1,91,8,14,107415,1
3585,55,18,52,20,14,60763,1
3586,49,1,76,30,2,107013,0
3587,29,2,52,51,6,70680,0
3588,28,5,77,42,13,31393,1
3589,37,2,66,5,3,58488,0
3590,40,9,80,55,14,46459,1
3591,54,5,59,13,2,37554,0
3592,33,15,98,32,6,62867,1
3593,42,16,71,6,4,103104,0
3594,46,18,79,23,5,70015,1
3595,37,2,98,8,5,30057,0
3596,29,17,70,10,3,108026,1
3597,43,6,85,55,12,30305,1
3598,48,8,72,22,4,86276,0
3599,36,19,87,47,3,57740,1
3600,59,11,61,50,7,49118,1
3601,43,4,74,1,15,31674,1
3602,40,2,69,14,1,67331,0
3603,27,10,98,34,15,115534,1
3604,25,3,98,35,6,40316,0
3605,45,4,91,51,4,41217,1
3606,48,0,56,53,1,92541,0
3607,59,17,78,27,1,39602,1
3608,46,11,97,38,5,112181,1
3609,41,12,78,43,14,38987,1
3610,47,8,62,3,5,74915,0
3611,43,1,52,9,10,38543,0
3612,34,4,51,5,7,52944,0
3613,63,12,65,56,13,83241,1
3614,55,15,79,29,12,34144,1
3615,26,15,87,53,4,63459,1
3616,29,2,55,45,14,64827,1
3617,44,3,94,34,9,55741,1
3618,55,10,56,48,4,95015,0
3619,39,13,54,42,7,94734,1
3620,46,2,56,9,5,99627,0
3621,56,15,83,57,15,94741,1
3622,50,14,81,60,5,94177,1
3623,63,9,98,52,6,28543,1
3624,61,8,62,31,8,30591,0
3625,44,10,79,41,15,119877,1
3626,39,15,74,41,5,81395,1
3627,56,9,70,2,15,85434,1
3628,28,16,70,55,3,54055,1
3629,28,18,77,25,6,31116,1
3630,56,1,97,14,14,80485,1
3631,23,1,69,16,12,91297,0
3632,32,5,83,26,14,27407,1
3633,43,18,54,17,2,56594,0
3634,27,7,67,50,12,91421,1
3635,24,2,88,18,12,60411,1
3636,44,13,92,11,8,118355,1
3637,24,15,60,23,8,101661,0
3638,32,0,66,4,15,112030,0
3639,56,20,97,23,3,80444,1
3640,38,2,94,26,12,115121,1
3641,61,17,71,47,8,112581,1
3642,44,8,86,29,9,112983,1
3643,34,5,69,14,5,51238,0
3644,46,20,97,46,5,66703,1
3645,62,0,97,58,6,60196,1
3646,60,20,97,37,7,102221,1
3647,32,9,95,43,3,37738,1
3648,57,5,55,33,5,40772,0
3649,54,11,83,26,1,90270,0
3650,29,3,63,19,11,101169,0
3651,43,12,97,40,10,48492,1
3652,42,16,72,31,5,79979,0
3653,48,7,69,3,4,75338,0
3654,26,19,62,4,1,89551,1
3655,44,2,96,52,7,61855,1
3656,37,11,93,57,15,31228,1
3657,62,6,90,7,1,93367,0
3658,43,11,81,21,13,45045,1
3659,37,1,75,41,8,108668,0
3660,44,13,99,6,14,101591,1
3661,50,4,63,21,10,49318,0
3662,36,8,85,45,12,83458,1
3663,49,20,57,29,2,38795,1
3664,63,10,89,36,10,110184,1
3665,62,4,71,15,13,79524,0
3666,50,2,71,14,12,112694,0
3667,48,16,65,4,5,46747,1
3668,24,1,76,2,13,113770,0
3669,47,0,59,22,6,72373,0
3670,25,6,74,60,9,56560,1
3671,30,13,80,9,15,36282,1
3672,55,4,70,4,14,58831,0
3673,57,18,76,22,7,88073,1
3674,28,10,66,14,6,48043,0
3675,61,1,82,17,5,90322,0
3676,45,7,80,24,6,77900,0
3677,47,8,99,7,15,45929,1
3678,41,2,91,30,14,60500,1
3679,27,1,75,20,11,26872,0
3680,33,6,70,1,4,62488,0
3681,34,4,85,21,1,92505,0
3682,32,20,50,7,15,50460,1
3683,30,4,53,22,12,37155,0
3684,46,19,53,31,9,36870,1
3685,50,12,75,7,11,118928,1
3686,63,20,53,3,5,28717,0
3687,58,19,98,29,8,26374,1
3688,59,5,58,18,7,46826,0
3689,43,19,79,22,8,99215,1
3690,30,17,100,17,1,38427,1
3691,31,1,94,52,9,89442,1
3692,37,5,53,28,1,114100,0
3693,62,8,54,22,3,59708,0
3694,40,2,94,32,8,49271,1
3695,42,0,72,51,12,88572,0
3696,28,0,65,46,11,41631,1
3697,34,18,71,17,1,44887,0
3698,24,4,86,53,14,50259,1
3699,29,12,57,43,1,82987,0
3700,38,18,97,32,6,74630,1
3701,25,11,82,6,5,44144,0
3702,25,15,87,50,11,103191,1
3703,49,18,92,27,6,74060,1
3704,62,2,65,0,3,80092,0
3705,60,11,54,55,10,45836,1
3706,55,4,65,38,12,91904,0
3707,50,1,56,33,10,69456,0
3708,23,6,100,38,6,61380,1
3709,30,12,50,18,2,102735,0
3710,59,14,58,30,8,36569,1
3711,54,2,67,12,15,56182,0
3712,59,20,94,56,12,103651,1
3713,26,19,96,23,6,46649,1
3714,52,4,52,4,13,108731,0
3715,28,7,73,22,13,52003,1
3716,41,0,77,18,4,41551,0
3717,54,7,59,0,4,48826,0
3718,31,17,58,32,14,49729,1
3719,34,19,62,58,11,76696,1
3720,33,15,97,49,7,28868,1
3721,38,17,84,55,14,66274,1
3722,23,19,72,32,3,63718,0
3723,43,11,96,31,11,57353,1
3724,52,12,66,58,3,66682,1
3725,35,12,95,27,6,55653,1
3726,56,9,56,36,9,39141,0
3727,26,6,65,40,1,36537,0
3728,50,13,89,11,5,55401,0
3729,60,15,85,8,1,52387,1
3730,53,14,69,49,1,106690,1
3731,49,11,73,54,3,31630,1
3732,27,8,96,10,3,68461,0
3733,47,7,54,32,4,105314,0
3734,25,17,94,18,3,69293,1
3735,55,17,55,53,6,48070,1
3736,26,12,77,56,12,38416,1
3737,47,17,54,41,15,115935,1
3738,42,14,98,33,4,33629,1
3739,56,3,88,6,8,88444,0
3740,48,16,87,30,1,33360,1
3741,27,4,51,51,8,37011,0
3742,57,15,92,1,11,65721,1
3743,50,8,88,18,1,61069,0
3744,51,9,70,37,11,78270,1
3745,31,17,89,31,1,36227,1
3746,60,16,86,9,7,64587,1
3747,28,17,67,40,1,86720,1
3748,41,6,97,7,9,69550,1
3749,33,3,95,25,14,93305,1
3750,24,4,61,29,15,101028,0
3751,31,15,66,10,8,78651,1
3752,43,2,86,40,13,76332,0
3753,46,17,95,19,15,93881,1
3754,56,20,87,59,1,93201,1
3755,44,13,64,19,2,49807,0
3756,25,14,56,8,2,68552,0
3757,34,16,63,7,2,102902,0
3758,50,0,99,59,6,99861,0
3759,52,20,50,14,4,95976,0
3760,48,16,87,33,8,118758,1
3761,43,10,52,23,1,82300,0
3762,50,16,86,32,15,51951,1
3763,48,13,93,40,10,45264,1
3764,55,19,80,40,14,44121,1
3765,43,18,92,44,4,109351,1
3766,57,20,62,39,10,75539,1
3767,56,6,97,26,11,55311,1
3768,63,12,67,20,5,67397,0
3769,40,17,66,4,9,44749,1
3770,33,13,66,60,5,54218,1
3771,45,0,60,34,13,106069,0
3772,44,6,69,20,11,76591,0
3773,39,7,59,3,3,69133,0
3774,27,17,78,48,11,69867,1
3775,33,8,97,47,4,26316,0
3776,52,0,83,15,10,62972,0
3777,37,16,66,56,7,111924,1
3778,49,18,91,30,1,104048,1
3779,57,5,62,25,11,91220,1
3780,55,2,93,51,6,117700,1
3781,42,4,96,34,8,102271,1
3782,38,1,88,5,1,67635,0
3783,56,19,76,32,8,76265,1
3784,24,3,75,20,7,75109,0
3785,57,9,77,15,1,73797,0
3786,62,9,62,46,9,33079,0
3787,50,20,61,38,11,85887,1
3788,61,10,93,33,3,47412,1
3789,28,15,77,41,2,60862,1
3790,31,16,51,56,7,109727,1
3791,42,15,86,59,11,39821,1
3792,23,6,83,14,3,98118,0
3793,30,15,72,5,1,99548,0
3794,45,2,94,1,10,58655,1
3795,25,15,78,23,13,69688,1
3796,26,7,84,55,3,79576,1
3797,47,11,60,48,6,105066,1
3798,60,2,97,27,3,110913,1
3799,37,16,82,0,5,77236,0
3800,43,20,100,0,9,70221,1
3801,57,17,60,27,7,112189,1
3802,36,10,58,35,2,110916,0
3803,58,3,63,19,1,91092,0
3804,34,15,58,47,7,79445,1
3805,39,16,88,7,4,117326,1
3806,61,8,97,0,11,33900,1
3807,31,5,52,25,7,58485,0
3808,57,19,78,50,6,38891,1
3809,35,1,68,42,7,40014,0
3810,37,8,85,48,4,97083,1
3811,40,20,81,24,3,62964,1
3812,55,5,56,9,12,76171,0
3813,28,2,77,11,5,69739,0
3814,49,19,93,40,3,110799,1
3815,45,5,67,6,14,109856,0
3816,49,6,54,60,3,68374,0
3817,56,0,72,11,4,64459,0
3818,60,0,71,46,8,32045,0
3819,36,4,75,39,2,68255,0
3820,58,5,91,16,4,76965,0
3821,30,12,61,4,11,26237,1
3822,57,1,89,13,3,77195,0
3823,41,14,68,33,7,61326,1
3824,52,14,96,47,2,30293,1
3825,36,12,50,60,1,50274,1
3826,42,13,52,16,10,44237,0
3827,47,6,76,34,1,118920,0
3828,62,13,67,54,6,103347,0
3829,46,9,99,0,3,43229,0
3830,36,16,79,58,7,103847,1
3831,48,13,51,49,8,113576,1
3832,60,7,54,49,5,81718,0
3833,45,3,78,35,5,93718,0
3834,44,15,82,14,12,74615,1
3835,41,12,91,59,2,96296,1
3836,25,19,69,18,8,97796,1
3837,41,17,79,50,10,26915,1
3838,31,13,91,41,13,99651,1
3839,50,17,54,4,1,77774,0
3840,42,4,99,18,10,32076,1
3841,29,8,70,42,9,105350,1
3842,36,2,64,38,1,58083,0
3843,31,7,69,4,1,78918,0
3844,41,19,57,51,1,29793,1
3845,36,9,98,11,7,75528,1
3846,60,18,80,18,4,91798,1
3847,58,20,61,46,12,34319,1
3848,62,2,70,11,7,38194,0
3849,39,10,79,35,5,44309,0
3850,52,10,76,11,12,83396,1
3851,31,16,93,17,14,119296,1
3852,55,15,75,48,7,51998,1
3853,47,6,82,50,10,28468,1
3854,36,3,75,47,14,37651,1
3855,33,18,75,42,7,45405,1
3856,57,11,85,33,4,39482,1
3857,63,14,89,47,2,29409,1
3858,36,10,50,32,8,91083,0
3859,52,4,64,48,2,110443,0
3860,63,4,99,17,9,48426,0
3861,26,14,50,60,5,79757,0
3862,26,17,60,60,9,39436,1
3863,50,10,51,56,15,41490,1
3864,30,11,50,28,9,77136,0
3865,24,1,80,44,14,53962,1
3866,63,19,93,4,8,54288,1
3867,44,14,65,24,8,47236,1
3868,63,19,71,23,4,39923,0
3869,38,3,91,28,14,91786,1
3870,51,17,67,58,4,80891,1
3871,52,5,96,37,14,38264,1
3872,34,18,66,32,2,92147,1
3873,57,10,79,9,4,32928,0
3874,33,1,59,36,4,59558,0
3875,43,7,84,59,6,81369,1
3876,43,10,70,32,3,91403,0
3877,27,4,65,22,2,70213,0
3878,42,17,55,57,15,28816,1
3879,59,17,52,10,8,60916,0
3880,25,13,90,23,2,72838,0
3881,55,9,92,23,8,36573,1
3882,31,2,70,6,7,68334,0
3883,31,8,62,49,3,109475,1
3884,26,2,67,20,6,90364,0
3885,57,10,73,19,6,38157,1
3886,39,11,76,52,10,34322,1
3887,56,11,53,9,14,27482,0
3888,46,2,71,24,5,60867,0
3889,54,20,73,46,13,104211,1
3890,23,6,89,35,8,102271,1
3891,30,13,94,47,15,104386,1
3892,45,10,59,46,11,31732,1
3893,62,6,51,14,12,65753,0
3894,34,20,89,43,5,59422,1
3895,34,9,55,39,7,101964,0
3896,37,10,97,39,6,81284,1
3897,63,14,67,49,11,36311,1
3898,41,18,66,5,15,94269,1
3899,48,15,87,36,7,64579,1
3900,51,20,94,1,13,98878,1
3901,44,19,72,11,9,101000,1
3902,62,11,95,57,3,73514,1
3903,43,17,79,3,10,70311,1
3904,60,12,70,22,7,35300,1
3905,42,4,59,12,13,90375,0
3906,51,3,92,16,10,59563,0
3907,26,13,62,30,3,73960,0
3908,29,7,61,15,13,104244,1
3909,50,8,58,40,2,53090,0
3910,50,18,53,25,12,41328,1
3911,26,2,88,27,7,51654,0
3912,44,4,73,0,4,31214,0
3913,34,20,83,46,1,82740,0
3914,25,17,88,11,6,89949,1
3915,44,0,90,36,11,63913,1
3916,24,7,54,54,6,52552,0
3917,46,18,64,55,6,60377,1
3918,56,16,99,49,2,50734,1
3919,49,16,53,19,1,115257,0
3920,63,10,100,1,3,43610,0
3921,23,1,88,35,12,82607,1
3922,30,5,57,14,14,104158,0
3923,45,13,98,37,2,53875,1
3924,60,2,94,21,6,80082,0
3925,28,11,73,43,13,48226,1
3926,44,3,77,60,12,52677,1
3927,47,11,92,49,6,35298,1
3928,40,12,76,31,13,60848,1
3929,39,1,50,58,5,88654,0
3930,34,1,83,19,10,42744,0
3931,28,14,66,35,10,48434,1
3932,48,16,86,32,5,73001,1
3933,49,6,87,14,9,92262,1
3934,30,13,75,49,14,84633,1
3935,41,11,73,45,5,73917,1
3936,23,16,88,2,13,104804,1
3937,51,13,70,28,10,71745,1
3938,57,5,79,46,6,25907,1
3939,62,18,96,26,11,116295,1
3940,36,5,100,4,4,83602,1
3941,57,17,97,58,10,38764,1
3942,42,4,62,55,14,49409,1
3943,35,5,86,30,14,33390,1
3944,60,1,52,21,15,55172,0
3945,30,7,81,34,1,65542,0
3946,42,14,84,53,4,72324,1
3947,55,14,68,6,2,73196,0
3948,48,10,63,5,10,93901,0
3949,61,0,97,25,3,50836,0
3950,43,17,71,53,7,119090,1
3951,63,11,66,0,7,46663,0
3952,31,11,53,18,1,30951,0
3953,46,10,94,6,8,40175,1
3954,59,7,89,35,7,36027,0
3955,63,6,68,11,1,100630,0
3956,39,20,86,19,8,113617,1
3957,46,1,51,22,14,37167,0
3958,43,10,64,24,14,99305,0
3959,61,9,51,29,2,48060,0
3960,63,2,60,58,8,91556,1
3961,61,19,94,60,3,102381,1
3962,35,9,72,28,10,35485,1
3963,33,17,59,30,7,98450,0
3964,41,13,52,17,13,33802,1
3965,33,17,54,40,6,58314,0
3966,35,7,52,18,5,73298,0
3967,23,9,87,53,15,44565,1
3968,62,12,62,3,11,118153,0
3969,41,20,91,0,10,116145,1
3970,34,7,68,40,14,69233,1
3971,30,3,89,58,11,110907,1
3972,30,3,99,14,2,73384,0
3973,34,4,84,53,2,77485,1
3974,55,0,73,7,13,109660,0
3975,48,16,73,14,12,103253,1
3976,61,1,66,14,15,87970,0
3977,50,7,89,49,1,62669,0
3978,27,6,59,38,14,51272,1
3979,30,14,51,21,9,36842,0
3980,47,4,93,17,11,89099,0
3981,49,1,72,15,8,27082,0
3982,45,6,55,1,8,78804,0
3983,52,7,51,35,1,51261,0
3984,45,6,70,19,5,111506,0
3985,42,6,84,15,12,34795,1
3986,40,13,98,2,6,70309,1
3987,40,20,78,55,15,86456,1
3988,24,17,56,29,2,45180,0
3989,26,5,78,54,10,88288,1
3990,52,3,86,1,15,71335,1
3991,55,9,72,34,5,117887,1
3992,58,17,82,25,6,58268,1
3993,40,11,57,56,9,91551,1
3994,59,15,61,60,15,49489,1
3995,41,6,95,4,10,84398,0
3996,50,5,97,1,1,79470,0
3997,62,4,59,50,13,102402,0
3998,42,2,64,55,10,105808,0
3999,55,11,73,19,3,57161,1
4000,34,14,75,33,12,92635,1
4001,37,9,96,33,9,96922,1
4002,63,19,91,53,15,95874,1
4003,61,18,88,55,14,85361,1
4004,24,15,52,54,1,98836,1
4005,51,10,51,19,1,85766,0
4006,63,7,55,49,1,46400,0
4007,32,2,70,24,7,49641,0
4008,24,6,58,19,13,77233,0
4009,33,6,59,24,5,94833,0
4010,35,13,85,52,6,44332,1
4011,32,1,52,13,13,40201,0
4012,36,9,90,59,15,70382,1
4013,40,18,73,46,14,71129,1
4014,31,8,71,43,8,58808,1
4015,61,15,98,42,14,103346,1
4016,50,18,63,42,13,98524,1
4017,25,17,91,38,2,81625,1
4018,42,8,94,11,13,65327,1
4019,28,15,93,47,2,44579,1
4020,49,12,76,4,3,46483,0
4021,24,9,82,1,13,25503,1
4022,51,19,71,53,3,95880,1
4023,60,13,78,15,13,33947,1
4024,25,11,68,54,3,34533,1
4025,38,18,68,29,4,72576,1
4026,52,6,55,46,3,65916,0
4027,62,14,94,42,2,71923,1
4028,24,15,68,60,9,80162,1
4029,39,7,62,37,6,105729,0
4030,63,9,75,44,3,91917,1
4031,34,3,71,50,9,32012,1
4032,57,18,70,41,15,40213,1
4033,23,18,85,23,4,52563,1
4034,37,20,51,50,4,40212,1
4035,48,14,96,29,8,85188,1
4036,59,13,93,36,7,71576,1
4037,43,0,79,56,15,35711,1
4038,53,15,76,58,7,34515,1
4039,47,9,56,52,10,45193,1
4040,45,18,69,38,7,92667,1
4041,46,2,99,10,10,27424,1
4042,60,4,80,13,11,69344,0
4043,50,8,72,22,5,88092,0
4044,43,17,62,52,15,112359,1
4045,40,10,66,15,7,84595,0
4046,58,15,53,49,4,79626,1
4047,57,1,63,20,8,34200,0
4048,31,11,69,54,9,75469,1
4049,60,5,62,54,13,48031,1
4050,52,10,52,3,12,28216,0
4051,56,7,75,32,3,70594,0
4052,54,11,75,53,7,25016,1
4053,25,1,67,60,12,51378,1
4054,25,8,81,46,10,56734,1
4055,50,14,63,13,9,103886,1
4056,37,1,96,18,1,39450,0
4057,63,0,52,58,2,26473,0
4058,45,9,50,4,7,50525,0
4059,62,1,75,35,15,53572,1
4060,33,11,73,30,13,67028,1
4061,54,7,98,44,2,62079,1
4062,58,4,84,17,7,83967,0
4063,55,0,63,43,1,77047,0
4064,46,14,52,30,15,55110,1
4065,61,5,62,54,3,117424,0
4066,56,11,96,29,15,26946,1
4067,50,7,99,20,5,46943,1
4068,59,12,63,46,14,40740,1
4069,29,18,70,29,12,116981,1
4070,26,0,75,54,14,99712,1
4071,59,10,52,40,11,69651,1
4072,23,19,100,3,6,62269,1
4073,23,0,89,4,15,102154,1
4074,42,7,53,40,13,115272,1
4075,41,4,85,44,9,63682,0
4076,51,16,100,9,9,49601,1
4077,32,7,92,26,3,57850,0
4078,40,9,50,15,14,66132,0
4079,50,1,89,29,8,75150,0
4080,57,8,96,12,13,30804,1
4081,53,2,82,35,4,110061,0
4082,49,17,56,20,7,77034,0
4083,33,6,60,44,6,70061,0
4084,60,14,76,52,8,52419,1
4085,27,20,63,39,6,48746,1
4086,30,19,71,44,4,103348,1
4087,56,17,65,14,2,117222,0
4088,34,2,95,19,7,92581,0
4089,60,13,61,19,11,50336,0
4090,23,1,98,44,15,70952,1
4091,53,13,95,54,13,72143,1
4092,26,10,59,58,11,112204,0
4093,27,15,73,4,4,84379,0
4094,52,7,95,53,13,59320,1
